,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy
,high,low,open,last_price
24/03/1987,149.32,149.32,149.32,149.32
25/03/1987,149.15,149.15,149.15,149.15
26/03/1987,149.2,149.2,149.2,149.2
27/03/1987,147.72,147.72,147.72,147.72
30/03/1987,146.4,146.4,146.4,146.4
31/03/1987,145.68,145.68,145.68,145.68
01/04/1987,146.82,146.82,146.82,146.82
02/04/1987,146.5,146.5,146.5,146.5
03/04/1987,146.2,146.2,146.2,146.2
06/04/1987,146.1,146.1,146.1,146.1
07/04/1987,145.35,145.35,145.35,145.35
08/04/1987,146.6,146.6,146.6,146.6
09/04/1987,144.7,144.7,144.7,144.7
10/04/1987,142.55,142.55,142.55,142.55
13/04/1987,142.65,142.65,142.65,142.65
14/04/1987,141.13,141.13,141.13,141.13
15/04/1987,141.75,141.75,141.75,141.75
16/04/1987,143,143,143,143
17/04/1987,143.2,143.2,143.2,143.2
20/04/1987,142.4,142.4,142.4,142.4
21/04/1987,142.35,142.35,142.35,142.35
22/04/1987,142.35,142.35,142.35,142.35
23/04/1987,141.2,141.2,141.2,141.2
24/04/1987,139.75,139.75,139.75,139.75
27/04/1987,138.4,138.4,138.4,138.4
28/04/1987,139.9,139.9,139.9,139.9
29/04/1987,140.2,140.2,140.2,140.2
30/04/1987,140.67,140.67,140.67,140.67
01/05/1987,140.35,140.35,140.35,140.35
04/05/1987,139.1,139.1,139.1,139.1
05/05/1987,138.67,138.67,138.67,138.67
06/05/1987,139.2,139.2,139.2,139.2
07/05/1987,139.4,139.4,139.4,139.4
08/05/1987,139.6,139.6,139.6,139.6
11/05/1987,139.5,139.5,139.5,139.5
12/05/1987,139.6,139.6,139.6,139.6
13/05/1987,139.76,139.76,139.76,139.76
14/05/1987,139.5,139.5,139.5,139.5
15/05/1987,139.8,139.8,139.8,139.8
18/05/1987,139.95,139.95,139.95,139.95
19/05/1987,140,140,140,140
20/05/1987,139.78,139.78,139.78,139.78
21/05/1987,140.45,140.45,140.45,140.45
22/05/1987,140.6,140.6,140.6,140.6
25/05/1987,140.6,140.6,140.6,140.6
26/05/1987,143.3,143.3,143.3,143.3
27/05/1987,143.52,143.52,143.52,143.52
28/05/1987,143.4,143.4,143.4,143.4
29/05/1987,144.1,144.1,144.1,144.1
01/06/1987,145.45,145.45,145.45,145.45
02/06/1987,142.25,142.25,142.25,142.25
03/06/1987,142.8,142.8,142.8,142.8
04/06/1987,144.3,144.3,144.3,144.3
05/06/1987,143.8,143.8,143.8,143.8
08/06/1987,143.45,143.45,143.45,143.45
09/06/1987,142.5,142.5,142.5,142.5
10/06/1987,142.45,142.45,142.45,142.45
11/06/1987,142.55,142.55,142.55,142.55
12/06/1987,143.85,143.85,143.85,143.85
15/06/1987,144.8,144.8,144.8,144.8
16/06/1987,144.45,144.45,144.45,144.45
17/06/1987,144.65,144.65,144.65,144.65
18/06/1987,144.6,144.6,144.6,144.6
19/06/1987,145.05,145.05,145.05,145.05
22/06/1987,145.9,145.9,145.9,145.9
23/06/1987,146.03,146.03,146.03,146.03
24/06/1987,145.08,145.08,145.08,145.08
25/06/1987,146.33,146.33,146.33,146.33
26/06/1987,146.3,146.3,146.3,146.3
29/06/1987,146.7,146.7,146.7,146.7
30/06/1987,146.8,146.8,146.8,146.8
01/07/1987,146.85,146.85,146.85,146.85
02/07/1987,147.3,147.3,147.3,147.3
03/07/1987,148.82,148.82,148.82,148.82
06/07/1987,149.13,149.13,149.13,149.13
07/07/1987,149.7,149.7,149.7,149.7
08/07/1987,150.57,150.57,150.57,150.57
09/07/1987,149.98,149.98,149.98,149.98
10/07/1987,150.65,150.65,150.65,150.65
13/07/1987,150.98,150.98,150.98,150.98
14/07/1987,151.08,151.08,151.08,151.08
15/07/1987,148.65,148.65,148.65,148.65
16/07/1987,150.55,150.55,150.55,150.55
17/07/1987,152.76,152.76,152.76,152.76
20/07/1987,152.85,152.85,152.85,152.85
21/07/1987,152.66,152.66,152.66,152.66
22/07/1987,152.34,152.34,152.34,152.34
23/07/1987,150.78,150.78,150.78,150.78
24/07/1987,149.95,149.95,149.95,149.95
27/07/1987,150.45,150.45,150.45,150.45
28/07/1987,150.38,150.38,150.38,150.38
29/07/1987,150.78,150.78,150.78,150.78
30/07/1987,149.65,149.65,149.65,149.65
31/07/1987,149.9,149.9,149.9,149.9
03/08/1987,150.5,150.5,150.5,150.5
04/08/1987,152.1,152.1,152.1,152.1
05/08/1987,150.75,150.75,150.75,150.75
06/08/1987,151.45,151.45,151.45,151.45
07/08/1987,151.57,151.57,151.57,151.57
10/08/1987,151.12,151.12,151.12,151.12
11/08/1987,151.77,151.77,151.77,151.77
12/08/1987,151.25,151.25,151.25,151.25
13/08/1987,151.45,151.45,151.45,151.45
14/08/1987,150,150,150,150
17/08/1987,149.92,149.92,149.92,149.92
18/08/1987,146.07,146.07,146.07,146.07
19/08/1987,145.1,145.1,145.1,145.1
20/08/1987,144.15,144.15,144.15,144.15
21/08/1987,142.75,142.75,142.75,142.75
24/08/1987,142,142,142,142
25/08/1987,143.22,143.22,143.22,143.22
26/08/1987,143.05,143.05,143.05,143.05
27/08/1987,142.05,142.05,142.05,142.05
28/08/1987,142,142,142,142
31/08/1987,141.75,141.75,141.75,141.75
01/09/1987,141.83,141.83,141.83,141.83
02/09/1987,141.03,141.03,141.03,141.03
03/09/1987,141.03,141.03,141.03,141.03
04/09/1987,141.75,141.75,141.75,141.75
07/09/1987,141.75,141.75,141.75,141.75
08/09/1987,141.75,141.75,141.75,141.75
09/09/1987,141.6,141.6,141.6,141.6
10/09/1987,142.57,142.57,142.57,142.57
11/09/1987,142.8,142.8,142.8,142.8
14/09/1987,144.5,144.5,144.5,144.5
15/09/1987,144.05,144.05,144.05,144.05
16/09/1987,144.36,144.36,144.36,144.36
17/09/1987,143.4,143.4,143.4,143.4
18/09/1987,142.67,142.67,142.67,142.67
21/09/1987,143.55,143.55,143.55,143.55
22/09/1987,144.15,144.15,144.15,144.15
23/09/1987,143.9,143.9,143.9,143.9
24/09/1987,143.73,143.73,143.73,143.73
25/09/1987,143.67,143.67,143.67,143.67
28/09/1987,144.07,144.07,144.07,144.07
29/09/1987,146.2,146.2,146.2,146.2
30/09/1987,146.5,146.5,146.5,146.5
01/10/1987,146.9,146.9,146.9,146.9
02/10/1987,146.4,146.4,146.4,146.4
05/10/1987,146.85,146.85,146.85,146.85
06/10/1987,146.71,146.71,146.71,146.71
07/10/1987,145.65,145.65,145.65,145.65
08/10/1987,144.89,144.89,144.89,144.89
09/10/1987,143.85,143.85,143.85,143.85
12/10/1987,143.85,143.85,143.85,143.85
13/10/1987,143.75,143.75,143.75,143.75
14/10/1987,142.75,142.75,142.75,142.75
15/10/1987,142.15,142.15,142.15,142.15
16/10/1987,142.75,142.75,142.75,142.75
19/10/1987,141.83,141.83,141.83,141.83
20/10/1987,143.9,143.9,143.9,143.9
21/10/1987,144.2,144.2,144.2,144.2
22/10/1987,144.68,144.68,144.68,144.68
23/10/1987,142.85,142.85,142.85,142.85
26/10/1987,142.2,142.2,142.2,142.2
27/10/1987,141.58,141.58,141.58,141.58
28/10/1987,139.18,139.18,139.18,139.18
29/10/1987,138.25,138.25,138.25,138.25
30/10/1987,138.4,138.4,138.4,138.4
02/11/1987,137,137,137,137
03/11/1987,137.38,137.38,137.38,137.38
04/11/1987,137.28,137.28,137.28,137.28
05/11/1987,134.7,134.7,134.7,134.7
06/11/1987,135.4,135.4,135.4,135.4
09/11/1987,134.3,134.3,134.3,134.3
10/11/1987,134.55,134.55,134.55,134.55
11/11/1987,134.55,134.55,134.55,134.55
12/11/1987,136.45,136.45,136.45,136.45
13/11/1987,135.85,135.85,135.85,135.85
16/11/1987,136.6,136.6,136.6,136.6
17/11/1987,135.72,135.72,135.72,135.72
18/11/1987,135.55,135.55,135.55,135.55
19/11/1987,135.15,135.15,135.15,135.15
20/11/1987,135.45,135.45,135.45,135.45
23/11/1987,134.73,134.73,134.73,134.73
24/11/1987,135.52,135.52,135.52,135.52
25/11/1987,134.8,134.8,134.8,134.8
26/11/1987,134.8,134.8,134.8,134.8
27/11/1987,133.7,133.7,133.7,133.7
30/11/1987,132.42,132.42,132.42,132.42
01/12/1987,133,133,133,133
02/12/1987,132.7,132.7,132.7,132.7
03/12/1987,132.9,132.9,132.9,132.9
04/12/1987,132.85,132.85,132.85,132.85
07/12/1987,132.8,132.8,132.8,132.8
08/12/1987,132.72,132.72,132.72,132.72
09/12/1987,132.4,132.4,132.4,132.4
10/12/1987,129.4,129.4,129.4,129.4
11/12/1987,128.5,128.5,128.5,128.5
14/12/1987,128.02,128.02,128.02,128.02
15/12/1987,127.6,127.6,127.6,127.6
16/12/1987,127.28,127.28,127.28,127.28
17/12/1987,126.25,126.25,126.25,126.25
18/12/1987,127.1,127.1,127.1,127.1
21/12/1987,127.08,127.08,127.08,127.08
22/12/1987,126.55,126.55,126.55,126.55
23/12/1987,126.75,126.75,126.75,126.75
24/12/1987,126.12,126.12,126.12,126.12
25/12/1987,126.12,126.12,126.12,126.12
28/12/1987,123.15,123.15,123.15,123.15
29/12/1987,123.5,123.5,123.5,123.5
30/12/1987,123.4,123.4,123.4,123.4
31/12/1987,121.25,121.25,121.25,121.25
01/01/1988,121.25,121.25,121.25,121.25
04/01/1988,122.7,122.7,122.7,122.7
05/01/1988,126.9,126.9,126.9,126.9
06/01/1988,129.65,129.65,129.65,129.65
07/01/1988,128.58,128.58,128.58,128.58
08/01/1988,129.15,129.15,129.15,129.15
11/01/1988,128.2,128.2,128.2,128.2
12/01/1988,127.38,127.38,127.38,127.38
13/01/1988,126.65,126.65,126.65,126.65
14/01/1988,126.73,126.73,126.73,126.73
15/01/1988,130.5,130.5,130.5,130.5
18/01/1988,130.5,130.5,130.5,130.5
19/01/1988,128.6,128.6,128.6,128.6
20/01/1988,127.75,127.75,127.75,127.75
21/01/1988,127.2,127.2,127.2,127.2
22/01/1988,127.85,127.85,127.85,127.85
25/01/1988,127.78,127.78,127.78,127.78
26/01/1988,127.88,127.88,127.88,127.88
27/01/1988,127.6,127.6,127.6,127.6
28/01/1988,127.17,127.17,127.17,127.17
29/01/1988,127.75,127.75,127.75,127.75
01/02/1988,129.38,129.38,129.38,129.38
02/02/1988,128.28,128.28,128.28,128.28
03/02/1988,127.9,127.9,127.9,127.9
04/02/1988,128.5,128.5,128.5,128.5
05/02/1988,129.05,129.05,129.05,129.05
08/02/1988,128.6,128.6,128.6,128.6
09/02/1988,129.18,129.18,129.18,129.18
10/02/1988,129.02,129.02,129.02,129.02
11/02/1988,129.14,129.14,129.14,129.14
12/02/1988,131.15,131.15,131.15,131.15
15/02/1988,131.15,131.15,131.15,131.15
16/02/1988,130.25,130.25,130.25,130.25
17/02/1988,130.3,130.3,130.3,130.3
18/02/1988,130.23,130.23,130.23,130.23
19/02/1988,130.05,130.05,130.05,130.05
22/02/1988,129.28,129.28,129.28,129.28
23/02/1988,128.78,128.78,128.78,128.78
24/02/1988,128.8,128.8,128.8,128.8
25/02/1988,128.8,128.8,128.8,128.8
26/02/1988,128.19,128.19,128.19,128.19
29/02/1988,128.45,128.45,128.45,128.45
01/03/1988,128.27,128.27,128.27,128.27
02/03/1988,129.2,129.2,129.2,129.2
03/03/1988,129.25,129.25,129.25,129.25
04/03/1988,128.75,128.75,128.75,128.75
07/03/1988,128.17,128.17,128.17,128.17
08/03/1988,128.09,128.09,128.09,128.09
09/03/1988,128.02,128.02,128.02,128.02
10/03/1988,128.1,128.1,128.1,128.1
11/03/1988,127.38,127.38,127.38,127.38
14/03/1988,126.92,126.92,126.92,126.92
15/03/1988,127.15,127.15,127.15,127.15
16/03/1988,127.43,127.43,127.43,127.43
17/03/1988,128.65,128.65,128.65,128.65
18/03/1988,128.35,128.35,128.35,128.35
21/03/1988,127.08,127.08,127.08,127.08
22/03/1988,127.12,127.12,127.12,127.12
23/03/1988,126.8,126.8,126.8,126.8
24/03/1988,125.75,125.75,125.75,125.75
25/03/1988,125.35,125.35,125.35,125.35
28/03/1988,124.2,124.2,124.2,124.2
29/03/1988,124.65,124.65,124.65,124.65
30/03/1988,124.84,124.84,124.84,124.84
31/03/1988,124.1,124.1,124.1,124.1
01/04/1988,124,124,124,124
04/04/1988,124.4,124.4,124.4,124.4
05/04/1988,125.18,125.18,125.18,125.18
06/04/1988,125.5,125.5,125.5,125.5
07/04/1988,125.82,125.82,125.82,125.82
08/04/1988,125.55,125.55,125.55,125.55
11/04/1988,126.68,126.68,126.68,126.68
12/04/1988,126.56,126.56,126.56,126.56
13/04/1988,126.33,126.33,126.33,126.33
14/04/1988,123.65,123.65,123.65,123.65
15/04/1988,123.88,123.88,123.88,123.88
18/04/1988,124.06,124.06,124.06,124.06
19/04/1988,124.18,124.18,124.18,124.18
20/04/1988,123.98,123.98,123.98,123.98
21/04/1988,124.15,124.15,124.15,124.15
22/04/1988,124.7,124.7,124.7,124.7
25/04/1988,124.82,124.82,124.82,124.82
26/04/1988,124.79,124.79,124.79,124.79
27/04/1988,125.1,125.1,125.1,125.1
28/04/1988,124.6,124.6,124.6,124.6
29/04/1988,124.92,124.92,124.92,124.92
02/05/1988,124.95,124.95,124.95,124.95
03/05/1988,124.88,124.88,124.88,124.88
04/05/1988,125,125,125,125
05/05/1988,124.65,124.65,124.65,124.65
06/05/1988,124.88,124.88,124.88,124.88
09/05/1988,124.82,124.82,124.82,124.82
10/05/1988,124.44,124.44,124.44,124.44
11/05/1988,124.25,124.25,124.25,124.25
12/05/1988,124.39,124.39,124.39,124.39
13/05/1988,124.68,124.68,124.68,124.68
16/05/1988,124.95,124.95,124.95,124.95
17/05/1988,125.73,125.73,125.73,125.73
18/05/1988,125.4,125.4,125.4,125.4
19/05/1988,124.87,124.87,124.87,124.87
20/05/1988,124.84,124.84,124.84,124.84
23/05/1988,124.55,124.55,124.55,124.55
24/05/1988,124.35,124.35,124.35,124.35
25/05/1988,124.35,124.35,124.35,124.35
26/05/1988,124.44,124.44,124.44,124.44
27/05/1988,125,125,125,125
30/05/1988,125,125,125,125
31/05/1988,125.11,125.11,125.11,125.11
01/06/1988,125.2,125.2,125.2,125.2
02/06/1988,126.55,126.55,126.55,126.55
03/06/1988,125.97,125.97,125.97,125.97
06/06/1988,126.18,126.18,126.18,126.18
07/06/1988,125.72,125.72,125.72,125.72
08/06/1988,125.25,125.25,125.25,125.25
09/06/1988,125.2,125.2,125.2,125.2
10/06/1988,124.92,124.92,124.92,124.92
13/06/1988,125.2,125.2,125.2,125.2
14/06/1988,126.4,126.4,126.4,126.4
15/06/1988,126.27,126.27,126.27,126.27
16/06/1988,125.78,125.78,125.78,125.78
17/06/1988,125.87,125.87,125.87,125.87
20/06/1988,126.25,126.25,126.25,126.25
21/06/1988,126.47,126.47,126.47,126.47
22/06/1988,128.63,128.63,128.63,128.63
23/06/1988,128.67,128.67,128.67,128.67
24/06/1988,130.6,130.6,130.6,130.6
27/06/1988,130.88,130.88,130.88,130.88
28/06/1988,130.95,130.95,130.95,130.95
29/06/1988,133.75,133.75,133.75,133.75
30/06/1988,133.53,133.53,133.53,133.53
01/07/1988,134.1,134.1,134.1,134.1
04/07/1988,134.1,134.1,134.1,134.1
05/07/1988,134.29,134.29,134.29,134.29
06/07/1988,133.6,133.6,133.6,133.6
07/07/1988,131.77,131.77,131.77,131.77
08/07/1988,133.23,133.23,133.23,133.23
11/07/1988,132.9,132.9,132.9,132.9
12/07/1988,132.63,132.63,132.63,132.63
13/07/1988,132.9,132.9,132.9,132.9
14/07/1988,133.13,133.13,133.13,133.13
15/07/1988,135.3,135.3,135.3,135.3
18/07/1988,134.75,134.75,134.75,134.75
19/07/1988,133.9,133.9,133.9,133.9
20/07/1988,133.18,133.18,133.18,133.18
21/07/1988,132.25,132.25,132.25,132.25
22/07/1988,130.7,130.7,130.7,130.7
25/07/1988,132.1,132.1,132.1,132.1
26/07/1988,132.55,132.55,132.55,132.55
27/07/1988,131.7,131.7,131.7,131.7
28/07/1988,132.4,132.4,132.4,132.4
29/07/1988,133.05,133.05,133.05,133.05
01/08/1988,132.8,132.8,132.8,132.8
02/08/1988,132.92,132.92,132.92,132.92
03/08/1988,132.87,132.87,132.87,132.87
04/08/1988,133.02,133.02,133.02,133.02
05/08/1988,133.68,133.68,133.68,133.68
08/08/1988,133.75,133.75,133.75,133.75
09/08/1988,134.75,134.75,134.75,134.75
10/08/1988,134.45,134.45,134.45,134.45
11/08/1988,133.86,133.86,133.86,133.86
12/08/1988,133.15,133.15,133.15,133.15
15/08/1988,133.25,133.25,133.25,133.25
16/08/1988,132.92,132.92,132.92,132.92
17/08/1988,134.07,134.07,134.07,134.07
18/08/1988,133.35,133.35,133.35,133.35
19/08/1988,133.45,133.45,133.45,133.45
22/08/1988,134.1,134.1,134.1,134.1
23/08/1988,133.85,133.85,133.85,133.85
24/08/1988,134.25,134.25,134.25,134.25
25/08/1988,133.35,133.35,133.35,133.35
26/08/1988,133.66,133.66,133.66,133.66
29/08/1988,134.13,134.13,134.13,134.13
30/08/1988,134.47,134.47,134.47,134.47
31/08/1988,136.52,136.52,136.52,136.52
01/09/1988,136.35,136.35,136.35,136.35
02/09/1988,136.1,136.1,136.1,136.1
05/09/1988,136.1,136.1,136.1,136.1
06/09/1988,135.3,135.3,135.3,135.3
07/09/1988,133.67,133.67,133.67,133.67
08/09/1988,133.87,133.87,133.87,133.87
09/09/1988,133.62,133.62,133.62,133.62
12/09/1988,133.5,133.5,133.5,133.5
13/09/1988,133.3,133.3,133.3,133.3
14/09/1988,134.6,134.6,134.6,134.6
15/09/1988,133.67,133.67,133.67,133.67
16/09/1988,134.3,134.3,134.3,134.3
19/09/1988,133.55,133.55,133.55,133.55
20/09/1988,133.9,133.9,133.9,133.9
21/09/1988,134.25,134.25,134.25,134.25
22/09/1988,134.63,134.63,134.63,134.63
23/09/1988,134.47,134.47,134.47,134.47
26/09/1988,134.65,134.65,134.65,134.65
27/09/1988,134.45,134.45,134.45,134.45
28/09/1988,134.23,134.23,134.23,134.23
29/09/1988,134.36,134.36,134.36,134.36
30/09/1988,133.9,133.9,133.9,133.9
03/10/1988,133.65,133.65,133.65,133.65
04/10/1988,133.26,133.26,133.26,133.26
05/10/1988,133.5,133.5,133.5,133.5
06/10/1988,133.41,133.41,133.41,133.41
07/10/1988,133.3,133.3,133.3,133.3
10/10/1988,133.3,133.3,133.3,133.3
11/10/1988,131.07,131.07,131.07,131.07
12/10/1988,128.96,128.96,128.96,128.96
13/10/1988,128.03,128.03,128.03,128.03
14/10/1988,127.15,127.15,127.15,127.15
17/10/1988,127.28,127.28,127.28,127.28
18/10/1988,126.67,126.67,126.67,126.67
19/10/1988,127.3,127.3,127.3,127.3
20/10/1988,127.2,127.2,127.2,127.2
21/10/1988,126.35,126.35,126.35,126.35
24/10/1988,126.83,126.83,126.83,126.83
25/10/1988,126.7,126.7,126.7,126.7
26/10/1988,125.7,125.7,125.7,125.7
27/10/1988,125.9,125.9,125.9,125.9
28/10/1988,125.85,125.85,125.85,125.85
31/10/1988,125.5,125.5,125.5,125.5
01/11/1988,125.3,125.3,125.3,125.3
02/11/1988,124.6,124.6,124.6,124.6
03/11/1988,124.2,124.2,124.2,124.2
04/11/1988,125.32,125.32,125.32,125.32
07/11/1988,124.72,124.72,124.72,124.72
08/11/1988,125.57,125.57,125.57,125.57
09/11/1988,124.25,124.25,124.25,124.25
10/11/1988,123.98,123.98,123.98,123.98
11/11/1988,123.98,123.98,123.98,123.98
14/11/1988,123.43,123.43,123.43,123.43
15/11/1988,123.42,123.42,123.42,123.42
16/11/1988,122.55,122.55,122.55,122.55
17/11/1988,122.73,122.73,122.73,122.73
18/11/1988,122.65,122.65,122.65,122.65
21/11/1988,121.95,121.95,121.95,121.95
22/11/1988,121.35,121.35,121.35,121.35
23/11/1988,121.3,121.3,121.3,121.3
24/11/1988,121.3,121.3,121.3,121.3
25/11/1988,121.1,121.1,121.1,121.1
28/11/1988,122.22,122.22,122.22,122.22
29/11/1988,121.5,121.5,121.5,121.5
30/11/1988,121.9,121.9,121.9,121.9
01/12/1988,121.6,121.6,121.6,121.6
02/12/1988,121.47,121.47,121.47,121.47
05/12/1988,121.5,121.5,121.5,121.5
06/12/1988,121.75,121.75,121.75,121.75
07/12/1988,123.5,123.5,123.5,123.5
08/12/1988,122.57,122.57,122.57,122.57
09/12/1988,122.35,122.35,122.35,122.35
12/12/1988,122.85,122.85,122.85,122.85
13/12/1988,123.15,123.15,123.15,123.15
14/12/1988,122.71,122.71,122.71,122.71
15/12/1988,123.37,123.37,123.37,123.37
16/12/1988,124.5,124.5,124.5,124.5
19/12/1988,124.1,124.1,124.1,124.1
20/12/1988,125.1,125.1,125.1,125.1
21/12/1988,124.35,124.35,124.35,124.35
22/12/1988,124.71,124.71,124.71,124.71
23/12/1988,124.85,124.85,124.85,124.85
26/12/1988,124.85,124.85,124.85,124.85
27/12/1988,124.85,124.85,124.85,124.85
28/12/1988,125.58,125.58,125.58,125.58
29/12/1988,126.3,125.6,125.6,125.85
30/12/1988,125.9,124.95,125.9,125.05
02/01/1989,125.05,125.05,125.05,125.05
03/01/1989,125.56,123.35,123.6,123.6
04/01/1989,125.15,123.65,123.65,125.05
05/01/1989,125.76,125.05,125.05,125.59
06/01/1989,126.9,125.6,125.6,126.62
09/01/1989,126.8,125.85,126.6,126.45
10/01/1989,126.95,125.7,126.8,126.3
11/01/1989,127.9,125.45,126.4,126.13
12/01/1989,126.5,125.9,126.2,126.17
13/01/1989,127.2,126.2,126.2,126.7
16/01/1989,129,126.7,126.7,128.25
17/01/1989,128.75,127.4,128.25,127.75
18/01/1989,129.9,127.4,127.85,128.5
19/01/1989,129.95,128.5,128.5,129.7
20/01/1989,128.7,127.85,128.3,128.27
23/01/1989,128.97,127.45,128.1,127.8
24/01/1989,127.9,126.4,127.73,127.65
25/01/1989,128.15,127.3,127.65,127.73
26/01/1989,128.95,127.65,127.65,128.15
27/01/1989,129.45,128.05,128.05,129.24
30/01/1989,130.98,129.2,129.2,129.35
31/01/1989,130.6,129.1,129.4,130.5
01/02/1989,130.4,129.47,130.35,129.6
02/02/1989,129.95,128.95,129.65,129.15
03/02/1989,129.9,129.05,129.2,129.65
06/02/1989,130.9,129.42,129.6,129.65
07/02/1989,129.7,129.18,129.7,129.29
08/02/1989,129.7,129.3,129.3,129.6
09/02/1989,129.65,127.95,129.65,128.58
10/02/1989,128.5,126.98,127.73,128.49
13/02/1989,128.8,128.03,128.43,128.4
14/02/1989,127.5,126.3,127.15,126.73
15/02/1989,126.7,125.5,126.7,126.4
16/02/1989,126.8,126.1,126.8,126.32
17/02/1989,126.45,125.6,126.35,125.9
20/02/1989,126.55,126,126.1,126.5
21/02/1989,127.5,126.7,127.24,126.75
22/02/1989,126.95,126.35,126.68,126.58
23/02/1989,126.65,125.2,126.65,126.2
24/02/1989,126.8,126.1,126.3,126.32
27/02/1989,126.85,126.03,126.33,126.53
28/02/1989,127.4,126.5,126.5,126.87
01/03/1989,128.4,126.85,126.85,128.1
02/03/1989,128.35,127.89,128.2,127.89
03/03/1989,128.2,127.55,128.07,127.7
06/03/1989,129.3,127.8,127.9,128.85
07/03/1989,129.28,128.6,128.9,128.74
08/03/1989,129.35,128.5,128.8,128.7
09/03/1989,129.38,128.8,128.8,129.05
10/03/1989,129.75,128.95,129.08,129.5
13/03/1989,130.26,129.45,129.65,129.88
14/03/1989,130.23,129.6,130,129.68
15/03/1989,130.85,130.05,130.07,130.6
16/03/1989,131.22,130.2,130.5,131.22
17/03/1989,131.85,131.05,131.05,131.6
20/03/1989,131.95,131.25,131.95,131.7
21/03/1989,131.85,130.8,131.85,131.28
22/03/1989,131.75,130.9,131.32,131.15
23/03/1989,131.43,130.7,131.15,131.2
24/03/1989,131.5,131.5,131.5,131.5
27/03/1989,132.9,132.5,132.58,132.7
28/03/1989,133.31,132.46,132.87,133.08
29/03/1989,133.35,132.7,133.2,132.83
30/03/1989,133.55,131.9,132.71,132.95
31/03/1989,132.88,132.3,132.4,132.77
03/04/1989,132.51,131.79,132.3,132.05
04/04/1989,131.2,130.95,131.1,130.95
05/04/1989,131.98,130.97,130.97,131.8
06/04/1989,132.38,131.75,131.75,131.93
07/04/1989,132.8,131.7,132.15,132.45
10/04/1989,132.93,132.5,132.55,132.63
11/04/1989,132.82,132.55,132.65,132.75
12/04/1989,133.15,132.75,132.75,132.98
13/04/1989,133.05,131.92,133.05,132.2
14/04/1989,132.8,131.93,132.25,132.15
17/04/1989,132.25,131.73,131.85,131.95
18/04/1989,133.6,131.35,132,131.52
19/04/1989,132.6,131.5,131.5,132.34
20/04/1989,132.5,131,132.35,131.35
21/04/1989,131.59,131.1,131.51,131.45
24/04/1989,131.67,131.12,131.45,131.6
25/04/1989,131.65,131.4,131.65,131.39
26/04/1989,132.31,131.4,131.4,132.25
27/04/1989,132.62,132.09,132.2,132.19
28/04/1989,135.35,132.23,132.23,132.85
01/05/1989,134.2,133.75,133.85,134.07
02/05/1989,134.25,133.8,133.81,133.81
03/05/1989,134.43,133.77,133.95,134.2
04/05/1989,134.3,133.6,134.3,133.95
05/05/1989,134.5,133.53,133.97,134.33
08/05/1989,135.02,134.35,134.35,134.8
09/05/1989,134.97,134.6,134.85,134.83
10/05/1989,134.8,134.1,134.46,134.43
11/05/1989,135.43,134.35,134.35,135.3
12/05/1989,136.28,134.8,135.2,135.95
15/05/1989,137.79,134.4,135.65,137.24
16/05/1989,137.35,136.78,137.3,137.3
17/05/1989,139.55,137.35,137.35,139.25
18/05/1989,139.8,138.6,139.2,138.65
19/05/1989,139.1,138.55,138.75,138.8
22/05/1989,142.9,140.57,140.7,142.05
