,USDCAD Curncy,USDCAD Curncy,USDCAD Curncy,USDCAD Curncy
,high,low,open,last_price
07/01/1981,1.188,1.188,1.188,1.188
08/01/1981,1.1879,1.1879,1.1879,1.1879
09/01/1981,1.1883,1.1883,1.1883,1.1883
12/01/1981,1.1894,1.1894,1.1894,1.1894
13/01/1981,1.1903,1.1903,1.1903,1.1903
14/01/1981,1.1909,1.1909,1.1909,1.1909
15/01/1981,1.1898,1.1898,1.1898,1.1898
16/01/1981,1.1919,1.1919,1.1919,1.1919
19/01/1981,1.1901,1.1901,1.1901,1.1901
20/01/1981,1.1904,1.1904,1.1904,1.1904
21/01/1981,1.1894,1.1894,1.1894,1.1894
22/01/1981,1.1911,1.1911,1.1911,1.1911
23/01/1981,1.1906,1.1906,1.1906,1.1906
26/01/1981,1.19,1.19,1.19,1.19
27/01/1981,1.1916,1.1916,1.1916,1.1916
28/01/1981,1.1943,1.1943,1.1943,1.1943
29/01/1981,1.198,1.198,1.198,1.198
30/01/1981,1.1943,1.1943,1.1943,1.1943
02/02/1981,1.1941,1.1941,1.1941,1.1941
03/02/1981,1.1971,1.1971,1.1971,1.1971
04/02/1981,1.1954,1.1954,1.1954,1.1954
05/02/1981,1.1971,1.1971,1.1971,1.1971
06/02/1981,1.1961,1.1961,1.1961,1.1961
09/02/1981,1.1972,1.1972,1.1972,1.1972
10/02/1981,1.1989,1.1989,1.1989,1.1989
11/02/1981,1.1967,1.1967,1.1967,1.1967
12/02/1981,1.1967,1.1967,1.1967,1.1967
13/02/1981,1.2011,1.2011,1.2011,1.2011
16/02/1981,1.2011,1.2011,1.2011,1.2011
17/02/1981,1.2061,1.2061,1.2061,1.2061
18/02/1981,1.2034,1.2034,1.2034,1.2034
19/02/1981,1.1993,1.1993,1.1993,1.1993
20/02/1981,1.1956,1.1956,1.1956,1.1956
23/02/1981,1.1967,1.1967,1.1967,1.1967
24/02/1981,1.1985,1.1985,1.1985,1.1985
25/02/1981,1.1977,1.1977,1.1977,1.1977
26/02/1981,1.1996,1.1996,1.1996,1.1996
27/02/1981,1.2013,1.2013,1.2013,1.2013
02/03/1981,1.2036,1.2036,1.2036,1.2036
03/03/1981,1.2034,1.2034,1.2034,1.2034
04/03/1981,1.203,1.203,1.203,1.203
05/03/1981,1.201,1.201,1.201,1.201
06/03/1981,1.1996,1.1996,1.1996,1.1996
09/03/1981,1.1977,1.1977,1.1977,1.1977
10/03/1981,1.1972,1.1972,1.1972,1.1972
11/03/1981,1.1986,1.1986,1.1986,1.1986
12/03/1981,1.198,1.198,1.198,1.198
13/03/1981,1.1926,1.1926,1.1926,1.1926
16/03/1981,1.1906,1.1906,1.1906,1.1906
17/03/1981,1.1864,1.1864,1.1864,1.1864
18/03/1981,1.1823,1.1823,1.1823,1.1823
19/03/1981,1.1818,1.1818,1.1818,1.1818
20/03/1981,1.1809,1.1809,1.1809,1.1809
23/03/1981,1.1827,1.1827,1.1827,1.1827
24/03/1981,1.183,1.183,1.183,1.183
25/03/1981,1.1833,1.1833,1.1833,1.1833
26/03/1981,1.1837,1.1837,1.1837,1.1837
27/03/1981,1.1882,1.1882,1.1882,1.1882
30/03/1981,1.1868,1.1868,1.1868,1.1868
31/03/1981,1.1873,1.1873,1.1873,1.1873
01/04/1981,1.1835,1.1835,1.1835,1.1835
02/04/1981,1.1819,1.1819,1.1819,1.1819
03/04/1981,1.1838,1.1838,1.1838,1.1838
06/04/1981,1.188,1.188,1.188,1.188
07/04/1981,1.1846,1.1846,1.1846,1.1846
08/04/1981,1.1838,1.1838,1.1838,1.1838
09/04/1981,1.1853,1.1853,1.1853,1.1853
10/04/1981,1.1867,1.1867,1.1867,1.1867
13/04/1981,1.192,1.192,1.192,1.192
14/04/1981,1.1917,1.1917,1.1917,1.1917
15/04/1981,1.197,1.197,1.197,1.197
16/04/1981,1.1949,1.1949,1.1949,1.1949
17/04/1981,1.1963,1.1963,1.1963,1.1963
20/04/1981,1.1956,1.1956,1.1956,1.1956
21/04/1981,1.1938,1.1938,1.1938,1.1938
22/04/1981,1.1934,1.1934,1.1934,1.1934
23/04/1981,1.1946,1.1946,1.1946,1.1946
24/04/1981,1.193,1.193,1.193,1.193
27/04/1981,1.1933,1.1933,1.1933,1.1933
28/04/1981,1.195,1.195,1.195,1.195
29/04/1981,1.1973,1.1973,1.1973,1.1973
30/04/1981,1.1962,1.1962,1.1962,1.1962
01/05/1981,1.1963,1.1963,1.1963,1.1963
04/05/1981,1.2008,1.2008,1.2008,1.2008
05/05/1981,1.2026,1.2026,1.2026,1.2026
06/05/1981,1.199,1.199,1.199,1.199
07/05/1981,1.1993,1.1993,1.1993,1.1993
08/05/1981,1.1996,1.1996,1.1996,1.1996
11/05/1981,1.2013,1.2013,1.2013,1.2013
12/05/1981,1.2019,1.2019,1.2019,1.2019
13/05/1981,1.2013,1.2013,1.2013,1.2013
14/05/1981,1.2018,1.2018,1.2018,1.2018
15/05/1981,1.2017,1.2017,1.2017,1.2017
18/05/1981,1.199,1.199,1.199,1.199
19/05/1981,1.2015,1.2015,1.2015,1.2015
20/05/1981,1.2016,1.2016,1.2016,1.2016
21/05/1981,1.202,1.202,1.202,1.202
22/05/1981,1.2011,1.2011,1.2011,1.2011
25/05/1981,1.2011,1.2011,1.2011,1.2011
26/05/1981,1.2011,1.2011,1.2011,1.2011
27/05/1981,1.2023,1.2023,1.2023,1.2023
28/05/1981,1.2018,1.2018,1.2018,1.2018
29/05/1981,1.2037,1.2037,1.2037,1.2037
01/06/1981,1.206,1.206,1.206,1.206
02/06/1981,1.2079,1.2079,1.2079,1.2079
03/06/1981,1.207,1.207,1.207,1.207
04/06/1981,1.2105,1.2105,1.2105,1.2105
05/06/1981,1.2069,1.2069,1.2069,1.2069
08/06/1981,1.2057,1.2057,1.2057,1.2057
09/06/1981,1.2062,1.2062,1.2062,1.2062
10/06/1981,1.2026,1.2026,1.2026,1.2026
11/06/1981,1.2054,1.2054,1.2054,1.2054
12/06/1981,1.2047,1.2047,1.2047,1.2047
15/06/1981,1.2019,1.2019,1.2019,1.2019
16/06/1981,1.204,1.204,1.204,1.204
17/06/1981,1.2051,1.2051,1.2051,1.2051
18/06/1981,1.2059,1.2059,1.2059,1.2059
19/06/1981,1.206,1.206,1.206,1.206
22/06/1981,1.2018,1.2018,1.2018,1.2018
23/06/1981,1.1991,1.1991,1.1991,1.1991
24/06/1981,1.1995,1.1995,1.1995,1.1995
25/06/1981,1.2008,1.2008,1.2008,1.2008
26/06/1981,1.2027,1.2027,1.2027,1.2027
29/06/1981,1.1998,1.1998,1.1998,1.1998
30/06/1981,1.2006,1.2006,1.2006,1.2006
01/07/1981,1.2035,1.2035,1.2035,1.2035
02/07/1981,1.2023,1.2023,1.2023,1.2023
03/07/1981,1.2018,1.2018,1.2018,1.2018
06/07/1981,1.2022,1.2022,1.2022,1.2022
07/07/1981,1.2027,1.2027,1.2027,1.2027
08/07/1981,1.2058,1.2058,1.2058,1.2058
09/07/1981,1.206,1.206,1.206,1.206
10/07/1981,1.2031,1.2031,1.2031,1.2031
13/07/1981,1.2032,1.2032,1.2032,1.2032
14/07/1981,1.2056,1.2056,1.2056,1.2056
15/07/1981,1.2039,1.2039,1.2039,1.2039
16/07/1981,1.2042,1.2042,1.2042,1.2042
17/07/1981,1.2057,1.2057,1.2057,1.2057
20/07/1981,1.2068,1.2068,1.2068,1.2068
21/07/1981,1.2125,1.2125,1.2125,1.2125
22/07/1981,1.2129,1.2129,1.2129,1.2129
23/07/1981,1.2195,1.2195,1.2195,1.2195
24/07/1981,1.2083,1.2083,1.2083,1.2083
27/07/1981,1.2238,1.2238,1.2238,1.2238
28/07/1981,1.2267,1.2267,1.2267,1.2267
29/07/1981,1.227,1.227,1.227,1.227
30/07/1981,1.225,1.225,1.225,1.225
31/07/1981,1.2339,1.2339,1.2339,1.2339
03/08/1981,1.2339,1.2339,1.2339,1.2339
04/08/1981,1.2339,1.2339,1.2339,1.2339
05/08/1981,1.2339,1.2339,1.2339,1.2339
06/08/1981,1.2339,1.2339,1.2339,1.2339
07/08/1981,1.2339,1.2339,1.2339,1.2339
10/08/1981,1.2339,1.2339,1.2339,1.2339
11/08/1981,1.2323,1.2323,1.2323,1.2323
12/08/1981,1.2297,1.2297,1.2297,1.2297
13/08/1981,1.2303,1.2303,1.2303,1.2303
14/08/1981,1.2263,1.2263,1.2263,1.2263
17/08/1981,1.2227,1.2227,1.2227,1.2227
18/08/1981,1.2157,1.2157,1.2157,1.2157
19/08/1981,1.2113,1.2113,1.2113,1.2113
20/08/1981,1.2124,1.2124,1.2124,1.2124
21/08/1981,1.2061,1.2061,1.2061,1.2061
24/08/1981,1.2087,1.2087,1.2087,1.2087
25/08/1981,1.2142,1.2142,1.2142,1.2142
26/08/1981,1.2138,1.2138,1.2138,1.2138
27/08/1981,1.2112,1.2112,1.2112,1.2112
28/08/1981,1.2021,1.2021,1.2021,1.2021
31/08/1981,1.202,1.202,1.202,1.202
01/09/1981,1.2041,1.2041,1.2041,1.2041
02/09/1981,1.1959,1.1959,1.1959,1.1959
03/09/1981,1.1944,1.1944,1.1944,1.1944
04/09/1981,1.1982,1.1982,1.1982,1.1982
07/09/1981,1.1982,1.1982,1.1982,1.1982
08/09/1981,1.2008,1.2008,1.2008,1.2008
09/09/1981,1.2086,1.2086,1.2086,1.2086
10/09/1981,1.2017,1.2017,1.2017,1.2017
11/09/1981,1.2043,1.2043,1.2043,1.2043
