,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy
,high,low,open,last_price
1987-05-01,140.35,140.35,140.35,140.35
1987-05-04,139.1,139.1,139.1,139.1
1987-05-05,138.67,138.67,138.67,138.67
1987-05-06,139.2,139.2,139.2,139.2
1987-05-07,139.4,139.4,139.4,139.4
1987-05-08,139.6,139.6,139.6,139.6
1987-05-11,139.5,139.5,139.5,139.5
1987-05-12,139.6,139.6,139.6,139.6
1987-05-13,139.76,139.76,139.76,139.76
1987-05-14,139.5,139.5,139.5,139.5
1987-05-15,139.8,139.8,139.8,139.8
1987-05-18,139.95,139.95,139.95,139.95
1987-05-19,140.0,140.0,140.0,140.0
1987-05-20,139.78,139.78,139.78,139.78
1987-05-21,140.45,140.45,140.45,140.45
1987-05-22,140.6,140.6,140.6,140.6
1987-05-25,140.6,140.6,140.6,140.6
1987-05-26,143.3,143.3,143.3,143.3
1987-05-27,143.52,143.52,143.52,143.52
1987-05-28,143.4,143.4,143.4,143.4
1987-05-29,144.1,144.1,144.1,144.1
1987-06-01,145.45,145.45,145.45,145.45
1987-06-02,142.25,142.25,142.25,142.25
1987-06-03,142.8,142.8,142.8,142.8
1987-06-04,144.3,144.3,144.3,144.3
1987-06-05,143.8,143.8,143.8,143.8
1987-06-08,143.45,143.45,143.45,143.45
1987-06-09,142.5,142.5,142.5,142.5
1987-06-10,142.45,142.45,142.45,142.45
1987-06-11,142.55,142.55,142.55,142.55
1987-06-12,143.85,143.85,143.85,143.85
1987-06-15,144.8,144.8,144.8,144.8
1987-06-16,144.45,144.45,144.45,144.45
1987-06-17,144.65,144.65,144.65,144.65
1987-06-18,144.6,144.6,144.6,144.6
1987-06-19,145.05,145.05,145.05,145.05
1987-06-22,145.9,145.9,145.9,145.9
1987-06-23,146.03,146.03,146.03,146.03
1987-06-24,145.08,145.08,145.08,145.08
1987-06-25,146.33,146.33,146.33,146.33
1987-06-26,146.3,146.3,146.3,146.3
1987-06-29,146.7,146.7,146.7,146.7
1987-06-30,146.8,146.8,146.8,146.8
1987-07-01,146.85,146.85,146.85,146.85
1987-07-02,147.3,147.3,147.3,147.3
1987-07-03,148.82,148.82,148.82,148.82
1987-07-06,149.13,149.13,149.13,149.13
1987-07-07,149.7,149.7,149.7,149.7
1987-07-08,150.57,150.57,150.57,150.57
1987-07-09,149.98,149.98,149.98,149.98
1987-07-10,150.65,150.65,150.65,150.65
1987-07-13,150.98,150.98,150.98,150.98
1987-07-14,151.08,151.08,151.08,151.08
1987-07-15,148.65,148.65,148.65,148.65
1987-07-16,150.55,150.55,150.55,150.55
1987-07-17,152.76,152.76,152.76,152.76
1987-07-20,152.85,152.85,152.85,152.85
1987-07-21,152.66,152.66,152.66,152.66
1987-07-22,152.34,152.34,152.34,152.34
1987-07-23,150.78,150.78,150.78,150.78
1987-07-24,149.95,149.95,149.95,149.95
1987-07-27,150.45,150.45,150.45,150.45
1987-07-28,150.38,150.38,150.38,150.38
1987-07-29,150.78,150.78,150.78,150.78
1987-07-30,149.65,149.65,149.65,149.65
1987-07-31,149.9,149.9,149.9,149.9
1987-08-03,150.5,150.5,150.5,150.5
1987-08-04,152.1,152.1,152.1,152.1
1987-08-05,150.75,150.75,150.75,150.75
1987-08-06,151.45,151.45,151.45,151.45
1987-08-07,151.57,151.57,151.57,151.57
1987-08-10,151.12,151.12,151.12,151.12
1987-08-11,151.77,151.77,151.77,151.77
1987-08-12,151.25,151.25,151.25,151.25
1987-08-13,151.45,151.45,151.45,151.45
1987-08-14,150.0,150.0,150.0,150.0
1987-08-17,149.92,149.92,149.92,149.92
1987-08-18,146.07,146.07,146.07,146.07
1987-08-19,145.1,145.1,145.1,145.1
1987-08-20,144.15,144.15,144.15,144.15
1987-08-21,142.75,142.75,142.75,142.75
1987-08-24,142.0,142.0,142.0,142.0
1987-08-25,143.22,143.22,143.22,143.22
1987-08-26,143.05,143.05,143.05,143.05
1987-08-27,142.05,142.05,142.05,142.05
1987-08-28,142.0,142.0,142.0,142.0
1987-08-31,141.75,141.75,141.75,141.75
1987-09-01,141.83,141.83,141.83,141.83
1987-09-02,141.03,141.03,141.03,141.03
1987-09-03,141.03,141.03,141.03,141.03
1987-09-04,141.75,141.75,141.75,141.75
1987-09-07,141.75,141.75,141.75,141.75
1987-09-08,141.75,141.75,141.75,141.75
1987-09-09,141.6,141.6,141.6,141.6
1987-09-10,142.57,142.57,142.57,142.57
1987-09-11,142.8,142.8,142.8,142.8
1987-09-14,144.5,144.5,144.5,144.5
1987-09-15,144.05,144.05,144.05,144.05
1987-09-16,144.36,144.36,144.36,144.36
1987-09-17,143.4,143.4,143.4,143.4
1987-09-18,142.67,142.67,142.67,142.67
1987-09-21,143.55,143.55,143.55,143.55
1987-09-22,144.15,144.15,144.15,144.15
1987-09-23,143.9,143.9,143.9,143.9
1987-09-24,143.73,143.73,143.73,143.73
1987-09-25,143.67,143.67,143.67,143.67
1987-09-28,144.07,144.07,144.07,144.07
1987-09-29,146.2,146.2,146.2,146.2
1987-09-30,146.5,146.5,146.5,146.5
1987-10-01,146.9,146.9,146.9,146.9
1987-10-02,146.4,146.4,146.4,146.4
1987-10-05,146.85,146.85,146.85,146.85
1987-10-06,146.71,146.71,146.71,146.71
1987-10-07,145.65,145.65,145.65,145.65
1987-10-08,144.89,144.89,144.89,144.89
1987-10-09,143.85,143.85,143.85,143.85
1987-10-12,143.85,143.85,143.85,143.85
1987-10-13,143.75,143.75,143.75,143.75
1987-10-14,142.75,142.75,142.75,142.75
1987-10-15,142.15,142.15,142.15,142.15
1987-10-16,142.75,142.75,142.75,142.75
1987-10-19,141.83,141.83,141.83,141.83
1987-10-20,143.9,143.9,143.9,143.9
1987-10-21,144.2,144.2,144.2,144.2
1987-10-22,144.68,144.68,144.68,144.68
1987-10-23,142.85,142.85,142.85,142.85
1987-10-26,142.2,142.2,142.2,142.2
1987-10-27,141.58,141.58,141.58,141.58
1987-10-28,139.18,139.18,139.18,139.18
1987-10-29,138.25,138.25,138.25,138.25
1987-10-30,138.4,138.4,138.4,138.4
1987-11-02,137.0,137.0,137.0,137.0
1987-11-03,137.38,137.38,137.38,137.38
1987-11-04,137.28,137.28,137.28,137.28
1987-11-05,134.7,134.7,134.7,134.7
1987-11-06,135.4,135.4,135.4,135.4
1987-11-09,134.3,134.3,134.3,134.3
1987-11-10,134.55,134.55,134.55,134.55
1987-11-11,134.55,134.55,134.55,134.55
1987-11-12,136.45,136.45,136.45,136.45
1987-11-13,135.85,135.85,135.85,135.85
1987-11-16,136.6,136.6,136.6,136.6
1987-11-17,135.72,135.72,135.72,135.72
1987-11-18,135.55,135.55,135.55,135.55
1987-11-19,135.15,135.15,135.15,135.15
1987-11-20,135.45,135.45,135.45,135.45
1987-11-23,134.73,134.73,134.73,134.73
1987-11-24,135.52,135.52,135.52,135.52
1987-11-25,134.8,134.8,134.8,134.8
1987-11-26,134.8,134.8,134.8,134.8
1987-11-27,133.7,133.7,133.7,133.7
1987-11-30,132.42,132.42,132.42,132.42
1987-12-01,133.0,133.0,133.0,133.0
1987-12-02,132.7,132.7,132.7,132.7
1987-12-03,132.9,132.9,132.9,132.9
1987-12-04,132.85,132.85,132.85,132.85
1987-12-07,132.8,132.8,132.8,132.8
1987-12-08,132.72,132.72,132.72,132.72
1987-12-09,132.4,132.4,132.4,132.4
1987-12-10,129.4,129.4,129.4,129.4
1987-12-11,128.5,128.5,128.5,128.5
1987-12-14,128.02,128.02,128.02,128.02
1987-12-15,127.6,127.6,127.6,127.6
1987-12-16,127.28,127.28,127.28,127.28
1987-12-17,126.25,126.25,126.25,126.25
1987-12-18,127.1,127.1,127.1,127.1
1987-12-21,127.08,127.08,127.08,127.08
1987-12-22,126.55,126.55,126.55,126.55
1987-12-23,126.75,126.75,126.75,126.75
1987-12-24,126.12,126.12,126.12,126.12
1987-12-25,126.12,126.12,126.12,126.12
1987-12-28,123.15,123.15,123.15,123.15
1987-12-29,123.5,123.5,123.5,123.5
1987-12-30,123.4,123.4,123.4,123.4
1987-12-31,121.25,121.25,121.25,121.25
1988-01-01,121.25,121.25,121.25,121.25
1988-01-04,122.7,122.7,122.7,122.7
1988-01-05,126.9,126.9,126.9,126.9
1988-01-06,129.65,129.65,129.65,129.65
1988-01-07,128.58,128.58,128.58,128.58
1988-01-08,129.15,129.15,129.15,129.15
1988-01-11,128.2,128.2,128.2,128.2
1988-01-12,127.38,127.38,127.38,127.38
1988-01-13,126.65,126.65,126.65,126.65
1988-01-14,126.73,126.73,126.73,126.73
1988-01-15,130.5,130.5,130.5,130.5
1988-01-18,130.5,130.5,130.5,130.5
1988-01-19,128.6,128.6,128.6,128.6
1988-01-20,127.75,127.75,127.75,127.75
1988-01-21,127.2,127.2,127.2,127.2
1988-01-22,127.85,127.85,127.85,127.85
1988-01-25,127.78,127.78,127.78,127.78
1988-01-26,127.88,127.88,127.88,127.88
1988-01-27,127.6,127.6,127.6,127.6
1988-01-28,127.17,127.17,127.17,127.17
1988-01-29,127.75,127.75,127.75,127.75
1988-02-01,129.38,129.38,129.38,129.38
1988-02-02,128.28,128.28,128.28,128.28
1988-02-03,127.9,127.9,127.9,127.9
1988-02-04,128.5,128.5,128.5,128.5
1988-02-05,129.05,129.05,129.05,129.05
1988-02-08,128.6,128.6,128.6,128.6
1988-02-09,129.18,129.18,129.18,129.18
1988-02-10,129.02,129.02,129.02,129.02
1988-02-11,129.14,129.14,129.14,129.14
1988-02-12,131.15,131.15,131.15,131.15
1988-02-15,131.15,131.15,131.15,131.15
1988-02-16,130.25,130.25,130.25,130.25
1988-02-17,130.3,130.3,130.3,130.3
1988-02-18,130.23,130.23,130.23,130.23
1988-02-19,130.05,130.05,130.05,130.05
1988-02-22,129.28,129.28,129.28,129.28
1988-02-23,128.78,128.78,128.78,128.78
1988-02-24,128.8,128.8,128.8,128.8
1988-02-25,128.8,128.8,128.8,128.8
1988-02-26,128.19,128.19,128.19,128.19
1988-02-29,128.45,128.45,128.45,128.45
1988-03-01,128.27,128.27,128.27,128.27
1988-03-02,129.2,129.2,129.2,129.2
1988-03-03,129.25,129.25,129.25,129.25
1988-03-04,128.75,128.75,128.75,128.75
1988-03-07,128.17,128.17,128.17,128.17
1988-03-08,128.09,128.09,128.09,128.09
1988-03-09,128.02,128.02,128.02,128.02
1988-03-10,128.1,128.1,128.1,128.1
1988-03-11,127.38,127.38,127.38,127.38
1988-03-14,126.92,126.92,126.92,126.92
1988-03-15,127.15,127.15,127.15,127.15
1988-03-16,127.43,127.43,127.43,127.43
1988-03-17,128.65,128.65,128.65,128.65
1988-03-18,128.35,128.35,128.35,128.35
1988-03-21,127.08,127.08,127.08,127.08
1988-03-22,127.12,127.12,127.12,127.12
1988-03-23,126.8,126.8,126.8,126.8
1988-03-24,125.75,125.75,125.75,125.75
1988-03-25,125.35,125.35,125.35,125.35
1988-03-28,124.2,124.2,124.2,124.2
1988-03-29,124.65,124.65,124.65,124.65
1988-03-30,124.84,124.84,124.84,124.84
1988-03-31,124.1,124.1,124.1,124.1
1988-04-01,124.0,124.0,124.0,124.0
1988-04-04,124.4,124.4,124.4,124.4
1988-04-05,125.18,125.18,125.18,125.18
1988-04-06,125.5,125.5,125.5,125.5
1988-04-07,125.82,125.82,125.82,125.82
1988-04-08,125.55,125.55,125.55,125.55
1988-04-11,126.68,126.68,126.68,126.68
1988-04-12,126.56,126.56,126.56,126.56
1988-04-13,126.33,126.33,126.33,126.33
1988-04-14,123.65,123.65,123.65,123.65
1988-04-15,123.88,123.88,123.88,123.88
1988-04-18,124.06,124.06,124.06,124.06
1988-04-19,124.18,124.18,124.18,124.18
1988-04-20,123.98,123.98,123.98,123.98
1988-04-21,124.15,124.15,124.15,124.15
1988-04-22,124.7,124.7,124.7,124.7
1988-04-25,124.82,124.82,124.82,124.82
1988-04-26,124.79,124.79,124.79,124.79
1988-04-27,125.1,125.1,125.1,125.1
1988-04-28,124.6,124.6,124.6,124.6
1988-04-29,124.92,124.92,124.92,124.92
1988-05-02,124.95,124.95,124.95,124.95
1988-05-03,124.88,124.88,124.88,124.88
1988-05-04,125.0,125.0,125.0,125.0
1988-05-05,124.65,124.65,124.65,124.65
1988-05-06,124.88,124.88,124.88,124.88
1988-05-09,124.82,124.82,124.82,124.82
1988-05-10,124.44,124.44,124.44,124.44
1988-05-11,124.25,124.25,124.25,124.25
1988-05-12,124.39,124.39,124.39,124.39
1988-05-13,124.68,124.68,124.68,124.68
1988-05-16,124.95,124.95,124.95,124.95
1988-05-17,125.73,125.73,125.73,125.73
1988-05-18,125.4,125.4,125.4,125.4
1988-05-19,124.87,124.87,124.87,124.87
1988-05-20,124.84,124.84,124.84,124.84
1988-05-23,124.55,124.55,124.55,124.55
1988-05-24,124.35,124.35,124.35,124.35
1988-05-25,124.35,124.35,124.35,124.35
1988-05-26,124.44,124.44,124.44,124.44
1988-05-27,125.0,125.0,125.0,125.0
1988-05-30,125.0,125.0,125.0,125.0
1988-05-31,125.11,125.11,125.11,125.11
1988-06-01,125.2,125.2,125.2,125.2
1988-06-02,126.55,126.55,126.55,126.55
1988-06-03,125.97,125.97,125.97,125.97
1988-06-06,126.18,126.18,126.18,126.18
1988-06-07,125.72,125.72,125.72,125.72
1988-06-08,125.25,125.25,125.25,125.25
1988-06-09,125.2,125.2,125.2,125.2
1988-06-10,124.92,124.92,124.92,124.92
1988-06-13,125.2,125.2,125.2,125.2
1988-06-14,126.4,126.4,126.4,126.4
1988-06-15,126.27,126.27,126.27,126.27
1988-06-16,125.78,125.78,125.78,125.78
1988-06-17,125.87,125.87,125.87,125.87
1988-06-20,126.25,126.25,126.25,126.25
1988-06-21,126.47,126.47,126.47,126.47
1988-06-22,128.63,128.63,128.63,128.63
1988-06-23,128.67,128.67,128.67,128.67
1988-06-24,130.6,130.6,130.6,130.6
1988-06-27,130.88,130.88,130.88,130.88
1988-06-28,130.95,130.95,130.95,130.95
1988-06-29,133.75,133.75,133.75,133.75
1988-06-30,133.53,133.53,133.53,133.53
1988-07-01,134.1,134.1,134.1,134.1
1988-07-04,134.1,134.1,134.1,134.1
1988-07-05,134.29,134.29,134.29,134.29
1988-07-06,133.6,133.6,133.6,133.6
1988-07-07,131.77,131.77,131.77,131.77
1988-07-08,133.23,133.23,133.23,133.23
1988-07-11,132.9,132.9,132.9,132.9
1988-07-12,132.63,132.63,132.63,132.63
1988-07-13,132.9,132.9,132.9,132.9
1988-07-14,133.13,133.13,133.13,133.13
1988-07-15,135.3,135.3,135.3,135.3
1988-07-18,134.75,134.75,134.75,134.75
1988-07-19,133.9,133.9,133.9,133.9
1988-07-20,133.18,133.18,133.18,133.18
1988-07-21,132.25,132.25,132.25,132.25
1988-07-22,130.7,130.7,130.7,130.7
1988-07-25,132.1,132.1,132.1,132.1
1988-07-26,132.55,132.55,132.55,132.55
1988-07-27,131.7,131.7,131.7,131.7
1988-07-28,132.4,132.4,132.4,132.4
1988-07-29,133.05,133.05,133.05,133.05
1988-08-01,132.8,132.8,132.8,132.8
1988-08-02,132.92,132.92,132.92,132.92
1988-08-03,132.87,132.87,132.87,132.87
1988-08-04,133.02,133.02,133.02,133.02
1988-08-05,133.68,133.68,133.68,133.68
1988-08-08,133.75,133.75,133.75,133.75
1988-08-09,134.75,134.75,134.75,134.75
1988-08-10,134.45,134.45,134.45,134.45
1988-08-11,133.86,133.86,133.86,133.86
1988-08-12,133.15,133.15,133.15,133.15
1988-08-15,133.25,133.25,133.25,133.25
1988-08-16,132.92,132.92,132.92,132.92
1988-08-17,134.07,134.07,134.07,134.07
1988-08-18,133.35,133.35,133.35,133.35
1988-08-19,133.45,133.45,133.45,133.45
1988-08-22,134.1,134.1,134.1,134.1
1988-08-23,133.85,133.85,133.85,133.85
1988-08-24,134.25,134.25,134.25,134.25
1988-08-25,133.35,133.35,133.35,133.35
1988-08-26,133.66,133.66,133.66,133.66
1988-08-29,134.13,134.13,134.13,134.13
1988-08-30,134.47,134.47,134.47,134.47
1988-08-31,136.52,136.52,136.52,136.52
1988-09-01,136.35,136.35,136.35,136.35
1988-09-02,136.1,136.1,136.1,136.1
1988-09-05,136.1,136.1,136.1,136.1
1988-09-06,135.3,135.3,135.3,135.3
1988-09-07,133.67,133.67,133.67,133.67
1988-09-08,133.87,133.87,133.87,133.87
1988-09-09,133.62,133.62,133.62,133.62
1988-09-12,133.5,133.5,133.5,133.5
1988-09-13,133.3,133.3,133.3,133.3
1988-09-14,134.6,134.6,134.6,134.6
1988-09-15,133.67,133.67,133.67,133.67
1988-09-16,134.3,134.3,134.3,134.3
1988-09-19,133.55,133.55,133.55,133.55
1988-09-20,133.9,133.9,133.9,133.9
1988-09-21,134.25,134.25,134.25,134.25
1988-09-22,134.63,134.63,134.63,134.63
1988-09-23,134.47,134.47,134.47,134.47
1988-09-26,134.65,134.65,134.65,134.65
1988-09-27,134.45,134.45,134.45,134.45
1988-09-28,134.23,134.23,134.23,134.23
1988-09-29,134.36,134.36,134.36,134.36
1988-09-30,133.9,133.9,133.9,133.9
1988-10-03,133.65,133.65,133.65,133.65
1988-10-04,133.26,133.26,133.26,133.26
1988-10-05,133.5,133.5,133.5,133.5
1988-10-06,133.41,133.41,133.41,133.41
1988-10-07,133.3,133.3,133.3,133.3
1988-10-10,133.3,133.3,133.3,133.3
1988-10-11,131.07,131.07,131.07,131.07
1988-10-12,128.96,128.96,128.96,128.96
1988-10-13,128.03,128.03,128.03,128.03
1988-10-14,127.15,127.15,127.15,127.15
1988-10-17,127.28,127.28,127.28,127.28
1988-10-18,126.67,126.67,126.67,126.67
1988-10-19,127.3,127.3,127.3,127.3
1988-10-20,127.2,127.2,127.2,127.2
1988-10-21,126.35,126.35,126.35,126.35
1988-10-24,126.83,126.83,126.83,126.83
1988-10-25,126.7,126.7,126.7,126.7
1988-10-26,125.7,125.7,125.7,125.7
